Cistrome_id,Species,External_id,External_id_type,Factor,Ontology,FastQC,MappedRatio,PBC,PeaksFoldChangeAbove10,FRiP,PeaksUnionDHSRatio,FastQC_flag,MappedRatio_flag,PBC_flag,FRiP_flag,DHSRatio_flag,sum_four_scores,ENCODE_accession,SRA_ENCODE,ENCODE_status
101121,mus_musculus,GSM2192312,GEO,H3K4me1,lung,38.0,0.0,0.992,47.0,0.0307547968358418,0.8786407766990292,1,0,1,1,1,4,ENCFF002AJT,SRR3653071,released
101123,mus_musculus,GSM2192303,GEO,H3K4me1,limb,38.0,0.0,0.991,57.0,0.0622414165277405,0.8768,1,0,1,1,1,4,ENCFF978XUJ,SRR3653059,released
62116,mus_musculus,GSM2192069,GEO,H3K27ac,intestine,37.0,0.0,0.907,875.0,0.0760727499999809,0.9792,1,0,1,1,1,4,ENCFF002BUP,SRR3652638,released
100530,mus_musculus,GSM2192319,GEO,H3K4me2,hindbrain,38.0,0.0,0.966,6827.0,0.4447986372854424,0.9938,1,0,1,1,1,4,ENCFF664DHP,SRR3653082,released
100319,mus_musculus,GSM2192020,GEO,H3K27ac,liver,38.0,0.0,0.958,1055.0,0.1480371985268401,0.9948,1,0,1,1,1,4,ENCFF002AFM,SRR3652552,released
100747,mus_musculus,GSM2192350,GEO,H3K4me2,kidney,38.0,0.0,0.98,6288.0,0.3433036983943093,0.9934,1,0,1,1,1,4,ENCFF002ETH,SRR3653123,released
100115,mus_musculus,GSM2192051,GEO,H3K4me3,midbrain,37.0,0.0,0.975,8136.0,0.4873062430872414,0.9992,1,0,1,1,1,4,ENCFF002BXI,SRR3652593,released
62118,mus_musculus,GSM2192423,GEO,H3K27ac,limb,38.0,0.0,0.95,1222.0,0.0907264999999773,0.9926,1,0,1,1,1,4,ENCFF656XPO,SRR3653225,released
100307,mus_musculus,GSM2192221,GEO,H3K4me2,primary circulatory organ,38.0,0.0,0.95,4616.0,0.3311225269034226,0.9918,1,0,1,1,1,4,ENCFF002BGM,SRR3652967,released
102190,mus_musculus,GSM2192452,GEO,H3K4me2,lung,38.0,0.0,0.982,2726.0,0.2749310873199981,0.9918,1,0,1,1,1,4,ENCFF002ALB,SRR3653263,released
100524,mus_musculus,GSM2192327,GEO,H3K4me3,forebrain,38.0,0.0,0.978,7220.0,0.4077780500763791,0.999,1,0,1,1,1,4,ENCFF053SSJ,SRR3653096,released
102415,mus_musculus,GSM2192241,GEO,H3K4me2,midbrain,38.0,0.0,0.981,5254.0,0.3570902183892305,0.9912,1,0,1,1,1,4,ENCFF002AKY,SRR3652976,released
101146,mus_musculus,GSM2192499,GEO,H3K4me3,kidney,37.0,0.0,0.974,8474.0,0.5022442577374077,0.9992,1,0,1,1,1,4,ENCFF002BXE,SRR3653323,released
100303,mus_musculus,GSM2192219,GEO,H3K4me2,primary circulatory organ,38.0,0.0,0.974,7566.0,0.3816759890485117,0.9916,1,0,1,1,1,4,ENCFF002ESW,SRR3652953,released
100939,mus_musculus,GSM2192290,GEO,H3K27ac,hindbrain,39.0,0.0,0.944,3327.0,0.1206929690098666,0.9996,1,0,1,1,1,4,ENCFF349DZM,SRR3653039,released
101118,mus_musculus,GSM2192314,GEO,H3K4me1,neural tube,38.0,0.0,0.99,46.0,0.0879510361608388,0.8002,1,0,1,1,1,4,ENCFF756IXU,SRR3653075,released
100921,mus_musculus,GSM2191459,GEO,H3K4me2,stomach,39.0,0.0,0.987,3315.0,0.2518853186356588,0.9818,1,0,1,1,1,4,ENCFF912ODG,SRR3651764,released
100936,mus_musculus,GSM2191930,GEO,H3K27ac,midbrain,39.0,0.0,0.984,2667.0,0.1465961755758651,0.9992,1,0,1,1,1,4,ENCFF411DQQ,SRR3652394,released
100042,mus_musculus,GSM2191644,GEO,H3K4me1,lung,38.0,0.0,0.99,39.0,0.0457539187210332,0.7578,1,0,1,1,1,4,ENCFF945DAW,SRR3651992,released
100498,mus_musculus,GSM2191733,GEO,H3K4me3,liver,36.0,0.0,0.976,4688.0,0.3855546252520298,0.9998,1,0,1,1,1,4,ENCFF002AMS,SRR3652102,released
100726,mus_musculus,GSM2191856,GEO,H3K4me1,embryonic facial prominence,37.0,0.0,0.989,51.0,0.0458048814143568,0.93,1,0,1,1,1,4,ENCFF001ZRR,SRR3652268,released
101162,mus_musculus,GSM2191722,GEO,H3K9me3,hindbrain,38.0,0.0,0.972,456.0,0.3096523277901482,0.306,1,0,1,1,0,3,ENCFF854PCP,SRR3652087,released
100295,mus_musculus,GSM2191827,GEO,H3K4me2,neural tube,38.0,0.0,0.965,2722.0,0.2075664672814413,0.9912,1,0,1,1,1,4,ENCFF002BGL,SRR3652240,released
100731,mus_musculus,GSM2191525,GEO,H3K4me3,kidney,38.0,0.0,0.977,7919.0,0.4425050710623022,0.9996,1,0,1,1,1,4,ENCFF643UJF,SRR3651854,released
100918,mus_musculus,GSM2191452,GEO,H3K27ac,forebrain,38.0,0.0,0.985,546.0,0.0783895891013207,0.9862,1,0,1,1,1,4,ENCFF001ZRD,SRR3651758,released
101043,mus_musculus,GSM2191912,GEO,H3K27ac,stomach,37.0,0.0,0.985,1399.0,0.1351986920459306,0.9964,1,0,1,1,1,4,ENCFF002BWV,SRR3652354,released
100820,mus_musculus,GSM2191695,GEO,H3K4me3,limb,38.0,0.0,0.973,7853.0,0.4607436255612731,0.9994,1,0,1,1,1,4,ENCFF864XTW,SRR3652052,released
101258,mus_musculus,GSM2191396,GEO,H3K27ac,midbrain,38.0,0.0,0.961,2749.0,0.1240018971263423,0.999,1,0,1,1,1,4,ENCFF002AFA,SRR3651680,released
100610,mus_musculus,GSM2191567,GEO,H3K4me2,lung,39.0,0.0,0.957,4409.0,0.2040881709597345,0.9958,1,0,1,1,1,4,ENCFF002AMB,SRR3651904,released
100518,mus_musculus,GSM2191492,GEO,H3K4me3,lung,38.0,0.0,0.98,7569.0,0.3646508563635525,0.9992,1,0,1,1,1,4,ENCFF728HAD,SRR3651821,released
100924,mus_musculus,GSM2191461,GEO,H3K4me3,midbrain,38.0,0.0,0.983,6216.0,0.2766878004301691,0.9984,1,0,1,1,1,4,ENCFF001ZUN,SRR3651771,released
100735,mus_musculus,GSM2191516,GEO,H3K27ac,stomach,39.0,0.0,0.985,143.0,0.0683638881528453,0.9688,1,0,1,1,1,4,ENCFF002AFG,SRR3651839,released
100906,mus_musculus,GSM2191874,GEO,H3K4me2,midbrain,38.0,0.0,0.966,6847.0,0.4161226761757239,0.9952,1,0,1,1,1,4,ENCFF842RMF,SRR3652287,released
102684,mus_musculus,GSM2191782,GEO,H3K4me3,intestine,38.0,0.0,0.982,3221.0,0.2666803518269022,0.999,1,0,1,1,1,4,ENCFF226KSQ,SRR3652164,released
100823,mus_musculus,GSM2191470,GEO,H3K4me2,stomach,37.0,0.0,0.934,2615.0,0.2113163299472905,0.995,1,0,1,1,1,4,ENCFF002AMC,SRR3651778,released
100739,mus_musculus,GSM2191507,GEO,H3K27ac,forebrain,38.0,0.0,0.96,852.0,0.1006443293812345,0.9942,1,0,1,1,1,4,ENCFF325BRZ,SRR3651820,released
101827,mus_musculus,GSM2191186,GEO,H3K4me2,limb,38.0,0.0,0.937,3974.0,0.2464724618798288,0.9896,1,0,1,1,1,4,ENCFF002BGH,SRR3651462,released
102346,mus_musculus,GSM2191698,GEO,H3K4me1,hindbrain,39.0,0.0,0.991,39.0,0.0381188215337124,0.6812,1,0,1,1,0,3,ENCFF455NNK,SRR3652058,released
100714,mus_musculus,GSM2191868,GEO,H3K4me3,stomach,39.0,0.0,0.984,6947.0,0.2921077336844652,0.9992,1,0,1,1,1,4,ENCFF341CBP,SRR3652278,released
100046,mus_musculus,GSM2191570,GEO,H3K4me2,liver,37.0,0.0,0.97,2682.0,0.4150230147147965,0.9972,1,0,1,1,1,4,ENCFF002ALH,SRR3651910,released
100290,mus_musculus,GSM2191819,GEO,H3K4me1,liver,39.0,0.0,0.989,49.0,0.0723093055359616,0.797,1,0,1,1,1,4,ENCFF211QPE,SRR3652217,released
100909,mus_musculus,GSM2191881,GEO,H3K4me2,primary circulatory organ,38.0,0.0,0.984,6061.0,0.3528651785592965,0.9944,1,0,1,1,1,4,ENCFF002AKQ,SRR3652294,released
100745,mus_musculus,GSM2191510,GEO,H3K4me2,midbrain,39.0,0.0,0.981,7807.0,0.4547612714987499,0.9886,1,0,1,1,1,4,ENCFF368AXL,SRR3651833,released
100903,mus_musculus,GSM2191879,GEO,H3K27ac,neural tube,38.0,0.0,0.966,462.0,0.0712218612952155,0.9874,1,0,1,1,1,4,ENCFF001ZRO,SRR3652290,released
100522,mus_musculus,GSM2191494,GEO,H3K4me1,liver,38.0,0.0,0.977,62.0,0.0421431490389016,0.7497116493656286,1,0,1,1,1,4,ENCFF507KWH,SRR3651807,released
100089,mus_musculus,GSM2191795,GEO,H3K4me3,hindbrain,38.0,0.0,0.981,5199.0,0.3248121248309474,0.9996,1,0,1,1,1,4,ENCFF002ANN,SRR3652188,released
102640,mus_musculus,GSM2191965,GEO,H3K27ac,primary circulatory organ,38.0,0.0,0.983,2240.0,0.172779854473705,0.9994,1,0,1,1,1,4,ENCFF856VRD,SRR3652456,released
101267,mus_musculus,GSM2191416,GEO,H3K4me3,forebrain,38.0,0.0,0.976,6897.0,0.3872526971390143,0.9994,1,0,1,1,1,4,ENCFF002ANE,SRR3651712,released
100087,mus_musculus,GSM2191808,GEO,H3K27ac,embryonic facial prominence,38.0,0.0,0.949,1549.0,0.1051385222609225,0.998,1,0,1,1,1,4,ENCFF002AEL,SRR3652195,released
100681,mus_musculus,GSM2191717,GEO,H3K4me3,neural tube,38.0,0.0,0.981,5177.0,0.266250783470052,0.9986,1,0,1,1,1,4,ENCFF001ZUF,SRR3652067,released
100908,mus_musculus,GSM2191890,GEO,H3K4me3,kidney,39.0,0.0,0.983,4072.0,0.2242271753055583,0.999,1,0,1,1,1,4,ENCFF002ANL,SRR3652307,released
62113,mus_musculus,GSM2191062,GEO,H3K27ac,liver,39.0,0.0,0.982,126.0,0.1242539999999689,0.9924,1,0,1,1,1,4,ENCFF418QGR,SRR3651359,released
100718,mus_musculus,GSM2191863,GEO,H3K4me2,neural tube,39.0,0.0,0.976,6239.0,0.4087638562906094,0.996,1,0,1,1,1,4,ENCFF673XJI,SRR3652275,released
100733,mus_musculus,GSM2191523,GEO,H3K27ac,forebrain,38.0,0.0,0.922,2335.0,0.1233560702043309,0.9964,1,0,1,1,1,4,ENCFF002AEO,SRR3651846,released
100682,mus_musculus,GSM2191724,GEO,H3K27ac,midbrain,39.0,0.0,0.984,3183.0,0.148493325101726,1.0,1,0,1,1,1,4,ENCFF862IUC,SRR3652095,released
100038,mus_musculus,GSM2191638,GEO,H3K4me2,primary circulatory organ,38.0,0.0,0.971,6316.0,0.3351895508154645,0.998,1,0,1,1,1,4,ENCFF999CHE,SRR3651986,released
100285,mus_musculus,GSM2191830,GEO,H3K4me1,forebrain,38.0,0.0,0.992,45.0,0.0831744419092162,0.8196,1,0,1,1,1,4,ENCFF106YCA,SRR3652224,released
100492,mus_musculus,GSM2191735,GEO,H3K4me1,kidney,38.0,0.0,0.991,42.0,0.0720388702465564,0.871,1,0,1,1,1,4,ENCFF805QZD,SRR3652100,released
100035,mus_musculus,GSM2191642,GEO,H3K27ac,embryonic facial prominence,38.0,0.0,0.983,963.0,0.1032043950555367,0.998,1,0,1,1,1,4,ENCFF288PUA,SRR3651997,released
100252,mus_musculus,GSM2191629,GEO,H3K4me2,primary circulatory organ,38.0,0.0,0.979,7897.0,0.4099781415518473,0.998,1,0,1,1,1,4,ENCFF002ALL,SRR3651977,released
100513,mus_musculus,GSM2191841,GEO,H3K4me3,primary circulatory organ,38.0,0.0,0.972,7908.0,0.5044806820182866,0.9994,1,0,1,1,1,4,ENCFF456UKE,SRR3652246,released
100938,mus_musculus,GSM2191936,GEO,H3K4me1,forebrain,38.0,0.0,0.99,38.0,0.0388464387972209,0.7354,1,0,1,1,1,4,ENCFF002AJE,SRR3652399,released
100297,mus_musculus,GSM2191826,GEO,H3K4me1,primary circulatory organ,39.0,0.0,0.991,53.0,0.0312485235545004,0.7135969141755063,1,0,1,1,1,4,ENCFF002AKB,SRR3652243,released
100732,mus_musculus,GSM2191524,GEO,H3K4me3,kidney,38.0,0.0,0.974,8378.0,0.4757263772483225,0.9998,1,0,1,1,1,4,ENCFF198CRA,SRR3651853,released
100917,mus_musculus,GSM2191453,GEO,H3K27ac,forebrain,37.0,0.0,0.982,235.0,0.0672853387419466,0.9454,1,0,1,1,1,4,ENCFF001ZRF,SRR3651759,released
100683,mus_musculus,GSM2191723,GEO,H3K27ac,midbrain,39.0,0.0,0.983,3011.0,0.1587647466377031,0.9998,1,0,1,1,1,4,ENCFF593LEN,SRR3652094,released
100922,mus_musculus,GSM2191458,GEO,H3K4me2,stomach,38.0,0.0,0.984,5103.0,0.2975866047604417,0.9908,1,0,1,1,1,4,ENCFF002ETM,SRR3651762,released
102174,mus_musculus,GSM2191231,GEO,H3K4me1,forebrain,38.0,0.0,0.992,38.0,0.0813104150374112,0.8052,1,0,1,1,1,4,ENCFF002ESR,SRR3651470,released
100822,mus_musculus,GSM2191471,GEO,H3K4me2,stomach,37.0,0.0,0.985,2391.0,0.2090211172276573,0.9946,1,0,1,1,1,4,ENCFF002AMA,SRR3651779,released
100740,mus_musculus,GSM2191506,GEO,H3K27ac,forebrain,38.0,0.0,0.958,1028.0,0.1023637047273838,0.9942,1,0,1,1,1,4,ENCFF714RJJ,SRR3651819,released
101053,mus_musculus,GSM2191918,GEO,H3K4me1,stomach,38.0,0.0,0.99,53.0,0.0609014573641398,0.7943078913324709,1,0,1,1,1,4,ENCFF980EMT,SRR3652367,released
101295,mus_musculus,GSM2191168,GEO,H3K4me2,intestine,38.0,0.0,0.984,3126.0,0.2194071473274673,0.9932,1,0,1,1,1,4,ENCFF002ETA,SRR3651394,released
101086,mus_musculus,GSM2191962,GEO,H3K4me3,intestine,37.0,0.0,0.979,8201.0,0.3897832373878722,0.9996,1,0,1,1,1,4,ENCFF002BXC,SRR3652453,released
100288,mus_musculus,GSM2191815,GEO,H3K4me2,intestine,38.0,0.0,0.986,2418.0,0.2211156603069555,0.9872,1,0,1,1,1,4,ENCFF002AKS,SRR3652221,released
100517,mus_musculus,GSM2191493,GEO,H3K4me3,lung,38.0,0.0,0.974,8222.0,0.4454229093812004,0.999,1,0,1,1,1,4,ENCFF051ZGY,SRR3651822,released
100736,mus_musculus,GSM2191517,GEO,H3K27ac,stomach,38.0,0.0,0.967,868.0,0.1011695459027387,0.9928,1,0,1,1,1,4,ENCFF002AFC,SRR3651840,released
100259,mus_musculus,GSM2191616,GEO,H3K27ac,primary circulatory organ,38.0,0.0,0.971,1755.0,0.1564264251046906,0.9962,1,0,1,1,1,4,ENCFF002AEP,SRR3651961,released
101449,mus_musculus,GSM2191112,GEO,H3K4me1,embryonic facial prominence,39.0,0.0,0.991,52.0,0.0558302112365362,0.8012,1,0,1,1,1,4,ENCFF918OCJ,SRR3651372,released
100719,mus_musculus,GSM2191864,GEO,H3K4me2,neural tube,39.0,0.0,0.969,7022.0,0.4367085932115175,0.995,1,0,1,1,1,4,ENCFF605YBP,SRR3652276,released
102341,mus_musculus,GSM2191694,GEO,H3K4me2,stomach,39.0,0.0,0.985,2936.0,0.2410218876288962,0.9952,1,0,1,1,1,4,ENCFF033RKM,SRR3652055,released
101259,mus_musculus,GSM2191397,GEO,H3K27ac,midbrain,38.0,0.0,0.966,2406.0,0.1233101354991559,0.9994,1,0,1,1,1,4,ENCFF002AFB,SRR3651681,released
100611,mus_musculus,GSM2191566,GEO,H3K4me2,lung,38.0,0.0,0.985,3883.0,0.2367136828836288,0.9964,1,0,1,1,1,4,ENCFF002ALV,SRR3651903,released
100956,mus_musculus,GSM2191090,GEO,H3K27ac,midbrain,38.0,0.0,0.982,996.0,0.0864974505619743,0.989,1,0,1,1,1,4,ENCFF001ZRP,SRR3651352,released
100677,mus_musculus,GSM2191716,GEO,H3K4me1,limb,38.0,0.0,0.991,41.0,0.0642227470975482,0.7942,1,0,1,1,1,4,ENCFF101LJZ,SRR3652084,released
101266,mus_musculus,GSM2191417,GEO,H3K4me3,forebrain,38.0,0.0,0.978,6217.0,0.3555559888674594,0.9992,1,0,1,1,1,4,ENCFF002CCA,SRR3651713,released
101048,mus_musculus,GSM2191915,GEO,H3K4me1,limb,38.0,0.0,0.991,52.0,0.0328154490706778,0.8477064220183487,1,0,1,1,1,4,ENCFF115DQJ,SRR3652362,released
100720,mus_musculus,GSM2191862,GEO,H3K4me2,kidney,38.0,0.0,0.979,3807.0,0.2618680949446941,0.9976,1,0,1,1,1,4,ENCFF002ALR,SRR3652274,released
100901,mus_musculus,GSM2191878,GEO,H3K4me1,limb,38.0,0.0,0.991,37.0,0.0242090214532853,0.7373499142367067,1,0,1,1,1,4,ENCFF002AJR,SRR3652293,released
100746,mus_musculus,GSM2191511,GEO,H3K4me2,midbrain,38.0,0.0,0.981,5473.0,0.2902971055931955,0.9846,1,0,1,1,1,4,ENCFF509SAZ,SRR3651834,released
62114,mus_musculus,GSM2191196,GEO,H3K27ac,primary circulatory organ,38.0,0.0,0.922,903.0,0.1003294999999749,0.9848,1,0,1,1,1,4,ENCFF411ZWQ,SRR3651424,released
100521,mus_musculus,GSM2191495,GEO,H3K4me1,liver,37.0,0.0,0.988,56.0,0.0457768514333865,0.7538738738738738,1,0,1,1,1,4,ENCFF002AKH,SRR3651808,released
100047,mus_musculus,GSM2191571,GEO,H3K4me2,liver,37.0,0.0,0.959,2475.0,0.3620242884000942,0.995,1,0,1,1,1,4,ENCFF002ALF,SRR3651911,released
100905,mus_musculus,GSM2191873,GEO,H3K4me2,midbrain,38.0,0.0,0.979,5540.0,0.3074480739522391,0.9966,1,0,1,1,1,4,ENCFF024BJF,SRR3652286,released
102335,mus_musculus,GSM2191699,GEO,H3K4me1,liver,38.0,0.0,0.991,41.0,0.024973827053361,0.75,1,0,1,1,1,4,ENCFF343VVQ,SRR3652064,released
100713,mus_musculus,GSM2191869,GEO,H3K4me1,lung,38.0,0.0,0.989,51.0,0.0481022520730418,0.944055944055944,1,0,1,1,1,4,ENCFF002AKG,SRR3652281,released
100497,mus_musculus,GSM2191734,GEO,H3K4me3,liver,37.0,0.0,0.975,4522.0,0.3903291542361251,0.9992,1,0,1,1,1,4,ENCFF002AMP,SRR3652103,released
100041,mus_musculus,GSM2191643,GEO,H3K4me1,lung,38.0,0.0,0.992,39.0,0.0586531183871539,0.7702,1,0,1,1,1,4,ENCFF129NMB,SRR3651990,released
100499,mus_musculus,GSM2191725,GEO,H3K27ac,forebrain,37.0,0.0,0.983,2083.0,0.1248297620329719,0.9976,1,0,1,1,1,4,ENCFF002BWD,SRR3652088,released
100734,mus_musculus,GSM2191522,GEO,H3K27ac,forebrain,39.0,0.0,0.974,492.0,0.0704082558749001,0.987,1,0,1,1,1,4,ENCFF002AEN,SRR3651845,released
100039,mus_musculus,GSM2191648,GEO,H3K4me1,midbrain,37.0,0.0,0.978,42.0,0.029859767861468,0.6670588235294118,1,0,1,1,0,3,ENCFF001YZC,SRR3652003,released
100289,mus_musculus,GSM2191820,GEO,H3K4me1,liver,38.0,0.0,0.99,40.0,0.0885575304359086,0.858,1,0,1,1,1,4,ENCFF002ESV,SRR3652218,released
100088,mus_musculus,GSM2191807,GEO,H3K27ac,embryonic facial prominence,38.0,0.0,0.944,962.0,0.0861193901154096,0.9934,1,0,1,1,1,4,ENCFF153OKY,SRR3652194,released
100826,mus_musculus,GSM2191481,GEO,H3K4me3,lung,37.0,0.0,0.975,8720.0,0.4736598044893602,0.9992,1,0,1,1,1,4,ENCFF002BXH,SRR3651796,released
100680,mus_musculus,GSM2191718,GEO,H3K4me3,neural tube,38.0,0.0,0.981,5673.0,0.2962493590945298,0.999,1,0,1,1,1,4,ENCFF001ZUH,SRR3652068,released
100715,mus_musculus,GSM2191867,GEO,H3K4me3,stomach,39.0,0.0,0.981,7097.0,0.3582197291902368,0.9996,1,0,1,1,1,4,ENCFF589QAZ,SRR3652277,released
101114,mus_musculus,GSM2191066,GEO,H3K4me2,stomach,39.0,0.0,0.979,3572.0,0.2553687842180427,0.986,1,0,1,1,1,4,ENCFF002ALN,SRR3651320,released
102345,mus_musculus,GSM2191697,GEO,H3K4me1,hindbrain,38.0,0.0,0.992,41.0,0.0312704874788452,0.6634,1,0,1,1,0,3,ENCFF002AJL,SRR3652056,released
100258,mus_musculus,GSM2191615,GEO,H3K27ac,primary circulatory organ,38.0,0.0,0.982,1503.0,0.173776239245737,0.9976,1,0,1,1,1,4,ENCFF002AES,SRR3651960,released
100608,mus_musculus,GSM2191408,GEO,H3K4me1,embryonic facial prominence,38.0,0.0,0.989,45.0,0.0553745064978733,0.7986,1,0,1,1,1,4,ENCFF596PCR,SRR3651701,released
101087,mus_musculus,GSM2191961,GEO,H3K4me3,intestine,37.0,0.0,0.982,7585.0,0.346393911669921,0.9992,1,0,1,1,1,4,ENCFF002BWZ,SRR3652452,released
100287,mus_musculus,GSM2191816,GEO,H3K4me2,intestine,38.0,0.0,0.985,3709.0,0.2664717150701132,0.9848,1,0,1,1,1,4,ENCFF002AKT,SRR3652222,released
100679,mus_musculus,GSM2191720,GEO,H3K4me3,midbrain,38.0,0.0,0.98,4634.0,0.2809377366447552,0.9992,1,0,1,1,1,4,ENCFF002ANO,SRR3652093,released
100298,mus_musculus,GSM2191825,GEO,H3K4me1,primary circulatory organ,39.0,0.0,0.991,49.0,0.0325496288675894,0.7311526479750778,1,0,1,1,1,4,ENCFF002AKD,SRR3652242,released
101089,mus_musculus,GSM2191959,GEO,H3K9me3,midbrain,39.0,0.0,0.942,555.0,0.3434974244117842,0.2486,1,0,1,1,0,3,ENCFF048NRC,SRR3652447,released
100037,mus_musculus,GSM2191637,GEO,H3K4me2,primary circulatory organ,38.0,0.0,0.961,7697.0,0.4249130857494558,0.9984,1,0,1,1,1,4,ENCFF673WCQ,SRR3651985,released
100296,mus_musculus,GSM2191828,GEO,H3K4me2,neural tube,38.0,0.0,0.952,3189.0,0.23730144518986,0.9882,1,0,1,1,1,4,ENCFF002BGX,SRR3652241,released
100737,mus_musculus,GSM2191521,GEO,H3K4me3,embryonic facial prominence,38.0,0.0,0.982,6043.0,0.277435200067924,0.9988,1,0,1,1,1,4,ENCFF001ZUC,SRR3651844,released
100500,mus_musculus,GSM2191726,GEO,H3K27ac,forebrain,37.0,0.0,0.984,1467.0,0.1112867428111029,0.9974,1,0,1,1,1,4,ENCFF002BWC,SRR3652089,released
101256,mus_musculus,GSM2191512,GEO,H3K4me3,hindbrain,38.0,0.0,0.977,7019.0,0.438301140468779,0.9986,1,0,1,1,1,4,ENCFF227UFA,SRR3651835,released
101047,mus_musculus,GSM2191916,GEO,H3K4me1,limb,37.0,0.0,0.992,42.0,0.0267273689486731,0.7837078651685393,1,0,1,1,1,4,ENCFF822LXA,SRR3652364,released
100721,mus_musculus,GSM2191861,GEO,H3K4me2,kidney,38.0,0.0,0.95,2953.0,0.2300588559977346,0.9958,1,0,1,1,1,4,ENCFF002ALU,SRR3652273,released
100676,mus_musculus,GSM2191715,GEO,H3K4me1,limb,38.0,0.0,0.991,41.0,0.0648968045604983,0.7878,1,0,1,1,1,4,ENCFF202SUQ,SRR3652083,released
102386,mus_musculus,GSM2191301,GEO,H3K4me2,embryonic facial prominence,39.0,0.0,0.98,3954.0,0.2579332182296647,0.9954,1,0,1,1,1,4,ENCFF057AHM,SRR3651551,released
101070,mus_musculus,GSM2191474,GEO,H3K27ac,neural tube,39.0,0.0,0.974,1789.0,0.1355402590457997,0.999,1,0,1,1,1,4,ENCFF535KNJ,SRR3651787,released
100943,mus_musculus,GSM2191071,GEO,H3K4me1,primary circulatory organ,39.0,0.0,0.991,46.0,0.0399341188711566,0.741,1,0,1,1,1,4,ENCFF725TOW,SRR3651332,released
100712,mus_musculus,GSM2191870,GEO,H3K4me1,lung,37.0,0.0,0.991,51.0,0.0422790114202008,0.7195467422096318,1,0,1,1,1,4,ENCFF002AKJ,SRR3652282,released
101088,mus_musculus,GSM2191960,GEO,H3K9me3,midbrain,38.0,0.0,0.971,454.0,0.304276608695511,0.2986,1,0,1,1,0,3,ENCFF044SMI,SRR3652449,released
100609,mus_musculus,GSM2191409,GEO,H3K4me1,embryonic facial prominence,38.0,0.0,0.99,46.0,0.0511779169389783,0.7808,1,0,1,1,1,4,ENCFF802AQP,SRR3651702,released
101115,mus_musculus,GSM2191067,GEO,H3K4me2,stomach,38.0,0.0,0.986,904.0,0.1520969073231131,0.9838,1,0,1,1,1,4,ENCFF002ALM,SRR3651321,released
101044,mus_musculus,GSM2191911,GEO,H3K27ac,stomach,38.0,0.0,0.983,663.0,0.092473729494772,0.995,1,0,1,1,1,4,ENCFF002BWO,SRR3652353,released
100821,mus_musculus,GSM2191696,GEO,H3K4me3,limb,38.0,0.0,0.973,7647.0,0.4665920184709409,0.9992,1,0,1,1,1,4,ENCFF527PWY,SRR3652053,released
100678,mus_musculus,GSM2191719,GEO,H3K4me3,midbrain,37.0,0.0,0.974,6236.0,0.3919221232389514,0.9996,1,0,1,1,1,4,ENCFF002ANP,SRR3652092,released
100825,mus_musculus,GSM2191480,GEO,H3K4me3,lung,37.0,0.0,0.974,8762.0,0.4803356966863082,0.9994,1,0,1,1,1,4,ENCFF002BWX,SRR3651795,released
62115,mus_musculus,GSM2191806,GEO,H3K27ac,liver,39.0,0.0,0.984,591.0,0.1143109999999714,0.9928,1,0,1,1,1,4,ENCFF257DBI,SRR3652202,released
100902,mus_musculus,GSM2191877,GEO,H3K4me1,limb,39.0,0.0,0.992,45.0,0.0410482928594242,0.742,1,0,1,1,1,4,ENCFF897XJF,SRR3652292,released
100935,mus_musculus,GSM2191929,GEO,H3K27ac,midbrain,37.0,0.0,0.981,2269.0,0.1305284382189053,0.9998,1,0,1,1,1,4,ENCFF002BWP,SRR3652393,released
100040,mus_musculus,GSM2191647,GEO,H3K4me1,midbrain,38.0,0.0,0.976,50.0,0.036857247572833,0.935064935064935,1,0,1,1,1,4,ENCFF001YZD,SRR3652002,released
102123,mus_musculus,GSM2191526,GEO,H3K4me2,midbrain,37.0,0.0,0.845,4491.0,0.3252060247228854,0.9882,1,0,1,1,1,4,ENCFF002AMG,SRR3651857,released
101161,mus_musculus,GSM2191721,GEO,H3K9me3,hindbrain,39.0,0.0,0.966,565.0,0.3136634706763487,0.3176,1,0,1,1,0,3,ENCFF332BOE,SRR3652085,released
100727,mus_musculus,GSM2191855,GEO,H3K4me1,embryonic facial prominence,38.0,0.0,0.989,48.0,0.0448437868275388,0.9490445859872612,1,0,1,1,1,4,ENCFF329DBE,SRR3652267,released
102597,mus_musculus,GSM2191039,GEO,H3K27ac,hindbrain,38.0,0.0,0.983,2196.0,0.1368920272513095,0.9998,1,0,1,1,1,4,ENCFF794KXJ,SRR3651280,released
100738,mus_musculus,GSM2191520,GEO,H3K4me3,embryonic facial prominence,38.0,0.0,0.981,6214.0,0.2908702898265602,0.9988,1,0,1,1,1,4,ENCFF001ZTU,SRR3651843,released
100514,mus_musculus,GSM2191842,GEO,H3K4me3,primary circulatory organ,38.0,0.0,0.969,8777.0,0.5495408007129019,0.9994,1,0,1,1,1,4,ENCFF920HBG,SRR3652247,released
100937,mus_musculus,GSM2191935,GEO,H3K4me1,forebrain,38.0,0.0,0.991,41.0,0.0360556275972729,0.712280701754386,1,0,1,1,1,4,ENCFF002AJC,SRR3652398,released
100491,mus_musculus,GSM2191736,GEO,H3K4me1,kidney,39.0,0.0,0.992,39.0,0.0651415634995246,0.8102,1,0,1,1,1,4,ENCFF772KXZ,SRR3652101,released
